transaction_id,account_id,customer_id,transaction_type,amount,currency,counterparty_info,transaction_date,channel,purpose
TXN00000433,ACCT000061,CUST00144,申购,22970.2,CNY,对手方-易动力网络有限公司,2026-03-29 17:40:00,网银,工资发放
TXN00000434,ACCT000116,CUST00010,申购,162320.13,CNY,,2025-10-22 23:40:45,手机银行,日常消费
TXN00000435,ACCT000160,CUST00052,退款,15405.32,CNY,对手方-和泰网络有限公司,2026-01-08 08:28:18,手机银行,投资理财
TXN00000436,ACCT000160,CUST00052,转账,67966.28,CNY,,2025-09-01 22:59:30,手机银行,投资理财
TXN00000437,ACCT000107,CUST00159,申购,78483.87,CNY,对手方-商软冠联信息有限公司,2026-03-09 23:06:22,网银,
TXN00000438,ACCT000065,CUST00122,缴费,109520.11,CNY,对手方-黄石金承传媒有限公司,2026-04-11 20:37:10,代销,工资发放
TXN00000439,ACCT000231,CUST00104,转账,36763.47,CNY,对手方-合联电子科技有限公司,2026-02-18 09:12:13,网银,投资收益
TXN00000440,ACCT000107,CUST00159,缴费,171091.28,CNY,对手方-飞海科技科技有限公司,2025-07-13 19:47:03,手机银行,费用缴纳
TXN00000441,ACCT000057,CUST00086,赎回,63624.52,CNY,,2026-06-20 13:55:28,手机银行,工资发放
TXN00000442,ACCT000077,CUST00062,转账,27856.83,CNY,对手方-银嘉网络有限公司,2026-04-08 20:10:54,代销,贷款偿还
TXN00000443,ACCT000122,CUST00046,转账,137774.03,CNY,对手方-精芯网络有限公司,2025-12-23 21:15:14,手机银行,投资收益
TXN00000444,ACCT000065,CUST00122,缴费,43899.95,CNY,对手方-立信电子网络有限公司,2025-12-24 12:15:18,网银,日常消费
TXN00000445,ACCT000130,CUST00094,分红,124531.56,CNY,,2025-12-06 05:20:50,代销,贷款偿还
TXN00000446,ACCT000270,CUST00072,赎回,80268.51,CNY,对手方-华泰通安传媒有限公司,2025-11-30 05:57:17,手机银行,日常消费
TXN00000447,ACCT000172,CUST00136,赎回,61443.13,CNY,对手方-戴硕电子传媒有限公司,2025-07-05 20:42:37,柜面,投资理财
TXN00000448,ACCT000107,CUST00159,赎回,72953.26,CNY,对手方-太极信息有限公司,2025-07-31 11:47:02,网银,日常消费
TXN00000449,ACCT000182,CUST00006,申购,80801.47,USD,对手方-太极信息有限公司,2026-03-18 09:28:20,柜面,日常消费
TXN00000450,ACCT000152,CUST00117,申购,76293.59,CNY,,2025-07-25 05:25:10,手机银行,工资发放
TXN00000451,ACCT000165,CUST00050,申购,88011.49,CNY,,2026-05-03 07:51:44,手机银行,
TXN00000452,ACCT000246,CUST00022,转账,98014.46,CNY,对手方-昊嘉网络有限公司,2025-10-07 13:27:58,手机银行,投资收益
TXN00000453,ACCT000143,CUST00186,分红,177568.28,CNY,对手方-MBP软件传媒有限公司,2026-04-20 17:00:50,ATM,工资发放
TXN00000454,ACCT000191,CUST00165,申购,118341.31,CNY,对手方-太极信息有限公司,2025-09-01 12:43:12,手机银行,费用缴纳
TXN00000455,ACCT000184,CUST00018,申购,20084.65,HKD,对手方-凌云网络有限公司,2026-06-03 10:23:05,代销,投资收益
TXN00000456,ACCT000280,CUST00094,缴费,141508.63,CNY,对手方-趋势网络有限公司,2025-12-04 01:59:24,手机银行,日常消费
TXN00000457,ACCT000153,CUST00080,申购,94872.96,CNY,对手方-时刻科技有限公司,2025-08-24 00:53:27,手机银行,投资理财
TXN00000458,ACCT000230,CUST00146,申购,15758.05,CNY,对手方-良诺传媒有限公司,2025-08-18 23:07:02,代销,
TXN00000459,ACCT000166,CUST00140,分红,19412.89,CNY,对手方-凌云科技有限公司,2026-05-01 13:35:36,ATM,费用缴纳
TXN00000460,ACCT000174,CUST00106,退款,195539.51,CNY,,2026-06-15 04:03:28,柜面,
TXN00000461,ACCT000100,CUST00104,缴费,212172.17,CNY,对手方-兰金电子传媒有限公司,2025-08-22 09:51:51,手机银行,日常消费
TXN00000462,ACCT000273,CUST00069,申购,89245.47,CNY,,2026-06-12 16:36:43,手机银行,日常消费
TXN00000463,ACCT000180,CUST00175,缴费,47605.2,CNY,对手方-联通时科网络有限公司,2025-11-04 00:27:17,柜面,投资理财
TXN00000464,ACCT000136,CUST00049,缴费,51745.55,CNY,对手方-菊风公司信息有限公司,2026-01-11 17:52:06,柜面,费用缴纳
TXN00000465,ACCT000145,CUST00093,赎回,23581.46,CNY,,2025-09-08 06:37:22,手机银行,贷款偿还
TXN00000466,ACCT000040,CUST00012,申购,45430.41,CNY,对手方-晖来计算机传媒有限公司,2025-12-25 02:34:32,手机银行,费用缴纳
TXN00000467,ACCT000173,CUST00054,缴费,141778.09,CNY,对手方-昂歌信息网络有限公司,2026-03-02 18:18:52,手机银行,贷款偿还
TXN00000468,ACCT000212,CUST00007,申购,257312.98,CNY,对手方-凌云网络有限公司,2026-03-17 11:27:27,柜面,贷款偿还
TXN00000469,ACCT000059,CUST00107,申购,79090.34,USD,对手方-海创科技有限公司,2026-04-13 14:21:37,网银,投资理财
TXN00000470,ACCT000280,CUST00094,赎回,261938.19,CNY,对手方-浙大万朋传媒有限公司,2026-04-30 23:21:25,柜面,费用缴纳
TXN00000471,ACCT000032,CUST00180,申购,60160.62,CNY,,2026-06-05 22:51:31,手机银行,
TXN00000472,ACCT000057,CUST00086,申购,32125.09,CNY,对手方-通际名联网络有限公司,2025-07-30 04:52:29,手机银行,投资理财
TXN00000473,ACCT000131,CUST00024,申购,1678.39,CNY,对手方-凌云信息有限公司,2026-05-12 03:37:03,手机银行,
TXN00000474,ACCT000087,CUST00032,分红,219292.76,CNY,对手方-创亿科技有限公司,2025-09-07 04:44:40,手机银行,日常消费
TXN00000475,ACCT000259,CUST00088,赎回,150261.43,CNY,对手方-四通科技有限公司,2026-06-09 20:29:04,手机银行,投资收益
TXN00000476,ACCT000155,CUST00027,赎回,20218.5,CNY,对手方-维旺明传媒有限公司,2026-03-23 19:27:12,柜面,
TXN00000477,ACCT000086,CUST00116,赎回,231897.19,CNY,,2026-05-16 20:54:16,手机银行,投资收益
TXN00000478,ACCT000061,CUST00144,转账,65048,CNY,对手方-同兴万点信息有限公司,2025-07-05 18:51:28,网银,
TXN00000479,ACCT000014,CUST00121,赎回,110575.16,CNY,对手方-兰金电子网络有限公司,2026-05-20 19:40:54,网银,投资理财
TXN00000480,ACCT000140,CUST00160,申购,120203.42,CNY,,2026-05-29 09:44:29,代销,
TXN00000481,ACCT000061,CUST00144,分红,96706.57,CNY,,2026-02-26 02:18:28,代销,贷款偿还
TXN00000482,ACCT000170,CUST00152,赎回,135324.65,CNY,对手方-昊嘉科技有限公司,2025-10-01 11:58:39,柜面,贷款偿还
TXN00000483,ACCT000137,CUST00030,申购,49224.64,CNY,对手方-合联电子科技有限公司,2025-12-31 21:38:57,网银,投资收益
TXN00000484,ACCT000030,CUST00143,赎回,75898.71,CNY,对手方-飞利信网络有限公司,2026-05-17 21:09:45,手机银行,贷款偿还
TXN00000485,ACCT000093,CUST00156,转账,104124.57,CNY,对手方-华远软件网络有限公司,2026-06-17 09:35:08,手机银行,费用缴纳
TXN00000486,ACCT000157,CUST00140,申购,36552.76,CNY,,2025-08-19 06:46:04,柜面,投资收益
TXN00000487,ACCT000110,CUST00150,分红,171210.3,CNY,对手方-迪摩信息有限公司,2025-11-19 22:22:34,网银,工资发放
TXN00000488,ACCT000248,CUST00166,转账,15905.78,CNY,对手方-东方峻景信息有限公司,2026-03-04 02:03:58,手机银行,贷款偿还
TXN00000489,ACCT000042,CUST00125,转账,10124.1,CNY,,2026-04-28 21:42:57,网银,投资理财
TXN00000490,ACCT000260,CUST00101,申购,117034.86,CNY,对手方-精芯传媒有限公司,2025-10-08 07:37:47,手机银行,
TXN00000491,ACCT000275,CUST00132,申购,153900.42,CNY,,2025-11-04 09:39:52,网银,
TXN00000492,ACCT000079,CUST00016,分红,74948.45,CNY,对手方-盟新科技有限公司,2026-03-15 22:18:15,手机银行,工资发放
TXN00000493,ACCT000228,CUST00135,申购,83730.23,CNY,对手方-万迅电脑网络有限公司,2025-11-14 13:32:48,ATM,投资理财
TXN00000494,ACCT000172,CUST00136,转账,13764.49,USD,对手方-鑫博腾飞信息有限公司,2026-01-14 04:49:53,网银,
TXN00000495,ACCT000240,CUST00156,申购,262491.66,CNY,,2026-04-29 22:54:06,代销,投资收益
TXN00000496,ACCT000011,CUST00180,申购,94227.25,CNY,对手方-和泰传媒有限公司,2025-12-10 05:40:26,代销,
TXN00000497,ACCT000135,CUST00027,申购,13756.23,HKD,对手方-东方峻景网络有限公司,2026-05-27 18:00:58,柜面,投资理财
TXN00000498,ACCT000190,CUST00043,申购,26459.25,CNY,,2026-05-08 06:05:36,手机银行,投资收益
TXN00000499,ACCT000160,CUST00052,赎回,57770.21,HKD,对手方-时刻科技有限公司,2026-01-11 23:47:07,手机银行,工资发放
TXN00000500,ACCT000135,CUST00027,赎回,33616.12,CNY,,2025-10-08 03:51:06,网银,投资理财
TXN00000501,ACCT000252,CUST00182,转账,90711.03,CNY,,2025-10-02 09:30:11,网银,投资收益
TXN00000502,ACCT000185,CUST00107,申购,9439.55,CNY,对手方-济南亿次元科技有限公司,2025-10-10 20:15:20,代销,费用缴纳
TXN00000503,ACCT000281,CUST00103,申购,98011.73,USD,对手方-迪摩传媒有限公司,2026-05-09 06:23:05,网银,投资收益
TXN00000504,ACCT000003,CUST00023,缴费,166335.61,CNY,对手方-商软冠联传媒有限公司,2026-01-28 19:29:23,代销,工资发放
TXN00000505,ACCT000027,CUST00040,缴费,106523.49,USD,对手方-超艺网络有限公司,2025-12-18 00:33:45,网银,日常消费
TXN00000506,ACCT000284,CUST00094,申购,22614.67,CNY,对手方-创联世纪科技有限公司,2025-11-17 14:29:59,手机银行,贷款偿还
TXN00000507,ACCT000057,CUST00086,赎回,291516.16,CNY,对手方-迪摩传媒有限公司,2025-10-09 18:42:02,手机银行,
TXN00000508,ACCT000121,CUST00012,赎回,76690.27,CNY,对手方-开发区世创信息有限公司,2026-05-02 19:00:04,网银,工资发放
TXN00000509,ACCT000256,CUST00105,申购,169674.04,USD,,2026-05-21 13:51:51,柜面,贷款偿还
TXN00000510,ACCT000184,CUST00018,赎回,170979.8,CNY,,2026-06-14 15:35:35,手机银行,工资发放
TXN00000511,ACCT000167,CUST00173,转账,167753.28,CNY,,2026-03-07 16:24:31,手机银行,工资发放
TXN00000512,ACCT000124,CUST00145,转账,1667.46,CNY,,2026-02-04 04:55:15,柜面,投资收益
TXN00000513,ACCT000115,CUST00160,转账,91425.21,CNY,对手方-创亿信息有限公司,2025-09-29 06:39:34,手机银行,投资收益
TXN00000514,ACCT000246,CUST00022,申购,22603.73,CNY,,2025-12-20 02:10:28,网银,
TXN00000515,ACCT000294,CUST00188,申购,-25934.56,CNY,,2025-10-20 08:09:59,网银,投资理财
TXN00000516,ACCT000212,CUST00007,申购,63561.3,CNY,对手方-凌云信息有限公司,2025-12-28 17:04:35,网银,日常消费
TXN00000517,ACCT000098,CUST00160,赎回,34067.86,CNY,对手方-飞海科技信息有限公司,2026-01-04 10:14:42,手机银行,贷款偿还
TXN00000518,ACCT000204,CUST00145,申购,55983.35,USD,对手方-兰金电子信息有限公司,2025-09-27 04:01:13,手机银行,
TXN00000519,ACCT000209,CUST00054,转账,27260.29,CNY,对手方-东方峻景信息有限公司,2025-12-13 23:10:07,手机银行,投资理财
TXN00000520,ACCT000288,CUST00018,缴费,193607.19,CNY,对手方-和泰传媒有限公司,2026-04-09 22:52:04,ATM,
TXN00000521,ACCT000016,CUST00004,申购,3262.01,CNY,,2026-02-28 19:50:00,手机银行,投资收益
TXN00000522,ACCT000114,CUST00025,申购,84660.56,CNY,,2025-10-27 22:20:21,ATM,投资收益
TXN00000523,ACCT000284,CUST00094,申购,120641.27,CNY,对手方-济南亿次元网络有限公司,2026-03-28 19:53:33,手机银行,工资发放
TXN00000524,ACCT000186,CUST00016,分红,91058.92,CNY,,2026-04-19 23:16:36,代销,日常消费
TXN00000525,ACCT000031,CUST00166,分红,93102.32,CNY,对手方-富罳科技有限公司,2026-03-03 16:40:24,手机银行,日常消费
TXN00000526,ACCT000256,CUST00105,赎回,130728.16,USD,对手方-超艺信息有限公司,2025-09-13 06:53:11,手机银行,工资发放
TXN00000527,ACCT000187,CUST00052,缴费,36908.46,CNY,对手方-时刻网络有限公司,2025-11-20 07:36:35,柜面,
TXN00000528,ACCT000216,CUST00071,赎回,35642.93,CNY,对手方-东方峻景网络有限公司,2026-06-20 02:14:27,网银,
TXN00000529,ACCT000154,CUST00188,申购,-3229.35,CNY,对手方-恒聪百汇科技有限公司,2025-11-17 07:53:03,手机银行,投资理财
TXN00000530,ACCT000300,CUST00009,分红,98518.37,CNY,,2025-12-05 03:32:38,网银,贷款偿还
TXN00000531,ACCT000278,CUST00069,赎回,10334.62,CNY,对手方-方正科技传媒有限公司,2025-12-12 12:59:29,手机银行,工资发放
TXN00000532,ACCT000078,CUST00085,分红,133229.76,CNY,,2025-07-22 01:09:27,网银,日常消费
TXN00000533,ACCT000247,CUST00101,转账,6987,CNY,对手方-和泰科技有限公司,2025-12-15 03:46:19,网银,投资收益
TXN00000534,ACCT000128,CUST00009,分红,253917.24,CNY,,2026-01-31 09:25:23,ATM,
TXN00000535,ACCT000060,CUST00187,申购,103406.68,CNY,对手方-彩虹网络有限公司,2025-12-18 19:58:04,网银,
TXN00000536,ACCT000049,CUST00055,转账,139902.4,CNY,,2025-08-17 15:50:19,手机银行,投资收益
TXN00000537,ACCT000255,CUST00046,转账,123405,CNY,,2026-03-19 11:41:27,手机银行,投资收益
TXN00000538,ACCT000080,CUST00162,申购,117982.18,CNY,对手方-快讯科技有限公司,2025-11-04 19:47:42,手机银行,费用缴纳
TXN00000539,ACCT000109,CUST00196,转账,843.03,CNY,对手方-中建创业科技有限公司,2025-11-23 10:14:54,网银,投资理财
TXN00000540,ACCT000225,CUST00062,申购,63950.79,CNY,对手方-四通传媒有限公司,2026-06-19 00:03:15,网银,日常消费
TXN00000541,ACCT000300,CUST00009,申购,33662.22,CNY,对手方-华泰通安信息有限公司,2026-03-22 07:29:35,柜面,工资发放
TXN00000542,ACCT000076,CUST00029,转账,154405.65,CNY,对手方-昊嘉信息有限公司,2025-11-20 22:56:05,手机银行,投资收益
TXN00000543,ACCT000048,CUST00086,申购,7435.9,CNY,对手方-南康科技有限公司,2025-09-11 14:27:22,柜面,贷款偿还
TXN00000544,ACCT000266,CUST00137,转账,103220.71,CNY,对手方-兰金电子网络有限公司,2026-02-15 18:11:00,柜面,贷款偿还
TXN00000545,ACCT000041,CUST00046,转账,75331.02,CNY,对手方-毕博诚信息有限公司,2025-09-16 20:16:36,代销,投资理财
TXN00000546,ACCT000063,CUST00070,缴费,-162370.07,CNY,对手方-黄石金承信息有限公司,2026-01-13 10:05:09,手机银行,投资收益
TXN00000547,ACCT000156,CUST00034,赎回,-98657.67,CNY,对手方-菊风公司信息有限公司,2026-06-16 17:40:12,网银,投资理财
TXN00000548,ACCT000025,CUST00188,分红,106938.49,CNY,,2026-02-24 21:03:05,柜面,投资收益
TXN00000549,ACCT000236,CUST00191,退款,85575.38,CNY,对手方-良诺信息有限公司,2026-06-30 17:28:37,网银,
TXN00000550,ACCT000140,CUST00160,分红,145962.81,CNY,对手方-飞海科技科技有限公司,2026-02-19 17:12:03,网银,工资发放
TXN00000551,ACCT000285,CUST00165,转账,22712.3,CNY,对手方-方正科技网络有限公司,2026-06-08 02:39:14,网银,投资理财
TXN00000552,ACCT000256,CUST00105,转账,158231.69,CNY,,2026-01-04 17:57:37,网银,投资收益
TXN00000553,ACCT000140,CUST00160,赎回,1468.09,USD,对手方-维涛信息有限公司,2025-10-25 03:08:40,柜面,费用缴纳
TXN00000554,ACCT000291,CUST00150,退款,87891.13,CNY,对手方-飞海科技传媒有限公司,2025-07-28 12:38:42,柜面,投资收益
TXN00000555,ACCT000006,CUST00048,赎回,29906.95,CNY,对手方-凌云传媒有限公司,2025-10-13 18:56:00,手机银行,投资收益
TXN00000556,ACCT000237,CUST00189,申购,5842.95,CNY,,2025-11-02 23:26:09,手机银行,费用缴纳
TXN00000557,ACCT000214,CUST00198,转账,63681.42,CNY,对手方-易动力传媒有限公司,2025-11-11 23:20:32,代销,投资收益
TXN00000558,ACCT000288,CUST00018,申购,105358.71,CNY,,2025-09-29 14:41:53,网银,投资理财
TXN00000559,ACCT000051,CUST00131,赎回,84908.34,CNY,对手方-时刻信息有限公司,2025-11-13 22:22:40,手机银行,工资发放
TXN00000560,ACCT000011,CUST00180,申购,83965.7,CNY,对手方-海创传媒有限公司,2025-08-26 08:01:16,网银,工资发放
TXN00000561,ACCT000283,CUST00172,申购,235242.54,CNY,对手方-海创信息有限公司,2026-06-12 02:16:33,手机银行,工资发放
TXN00000562,ACCT000140,CUST00160,申购,114276.2,CNY,,2026-06-29 03:20:47,代销,投资收益
TXN00000563,ACCT000002,CUST00165,赎回,63962.34,CNY,对手方-菊风公司网络有限公司,2025-07-08 08:30:23,柜面,贷款偿还
TXN00000564,ACCT000082,CUST00071,缴费,112324.37,CNY,,2025-11-24 03:27:57,手机银行,费用缴纳
TXN00000565,ACCT000077,CUST00062,赎回,133614.15,CNY,,2026-06-28 02:39:41,柜面,
TXN00000566,ACCT000019,CUST00002,申购,260266.14,CNY,对手方-恩悌科技有限公司,2026-01-21 23:19:02,柜面,费用缴纳
TXN00000567,ACCT000224,CUST00172,申购,47725.61,CNY,对手方-时刻科技有限公司,2025-12-02 10:11:22,手机银行,贷款偿还
TXN00000568,ACCT000128,CUST00009,申购,13957.19,HKD,,2025-10-25 02:30:19,网银,投资收益
TXN00000569,ACCT000279,CUST00001,申购,130878.65,CNY,,2025-12-02 11:16:44,代销,费用缴纳
TXN00000570,ACCT000113,CUST00032,赎回,93373.4,CNY,,2026-03-10 18:32:25,柜面,工资发放
TXN00000571,ACCT000027,CUST00040,申购,95093.07,CNY,对手方-四通信息有限公司,2025-09-12 07:39:10,柜面,投资收益
TXN00000572,ACCT000102,CUST00003,赎回,91145.38,USD,对手方-良诺传媒有限公司,2025-07-08 22:23:28,手机银行,工资发放
TXN00000573,ACCT000051,CUST00131,转账,3872.55,CNY,对手方-诺依曼软件科技有限公司,2026-05-13 17:18:02,手机银行,工资发放
TXN00000574,ACCT000039,CUST00079,赎回,76029.49,CNY,对手方-立信电子信息有限公司,2025-10-25 15:29:06,柜面,日常消费
TXN00000575,ACCT000170,CUST00152,缴费,25372.26,CNY,,2026-01-04 23:09:13,ATM,贷款偿还
TXN00000576,ACCT000111,CUST00014,申购,152702.52,CNY,,2025-11-14 14:19:44,ATM,
TXN00000577,ACCT000005,CUST00102,申购,49498.19,CNY,对手方-开发区世创网络有限公司,2026-04-01 22:38:23,网银,日常消费
TXN00000578,ACCT000164,CUST00012,申购,102006.6,CNY,对手方-方正科技传媒有限公司,2026-02-04 07:31:49,代销,
TXN00000579,ACCT000227,CUST00068,缴费,-73338.63,CNY,对手方-通际名联信息有限公司,2026-01-31 05:18:10,网银,贷款偿还
TXN00000580,ACCT000228,CUST00135,申购,89217.85,CNY,对手方-商软冠联信息有限公司,2025-07-16 09:04:20,手机银行,贷款偿还
TXN00000581,ACCT000078,CUST00085,分红,171844.8,CNY,对手方-戴硕电子网络有限公司,2025-10-26 21:45:16,手机银行,
TXN00000582,ACCT000043,CUST00145,转账,63035.84,CNY,对手方-海创传媒有限公司,2025-11-17 07:53:51,代销,工资发放
TXN00000583,ACCT000238,CUST00107,退款,30705.49,CNY,,2025-09-26 15:03:54,柜面,费用缴纳
TXN00000584,ACCT000022,CUST00187,申购,35880.57,CNY,对手方-菊风公司传媒有限公司,2026-05-19 03:53:47,网银,工资发放
TXN00000585,ACCT000274,CUST00144,分红,164289.83,CNY,,2026-05-28 05:10:10,手机银行,投资理财
TXN00000586,ACCT000249,CUST00138,赎回,100575.19,CNY,对手方-艾提科信传媒有限公司,2025-08-19 14:37:59,柜面,贷款偿还
TXN00000587,ACCT000123,CUST00104,转账,38898.88,CNY,对手方-飞利信科技有限公司,2026-01-28 10:29:31,手机银行,投资收益
TXN00000588,ACCT000183,CUST00146,转账,78820.35,USD,对手方-创联世纪信息有限公司,2026-03-20 04:55:30,手机银行,日常消费
TXN00000589,ACCT000180,CUST00175,赎回,18066.88,CNY,对手方-华远软件网络有限公司,2025-12-23 04:22:32,网银,投资理财
TXN00000590,ACCT000260,CUST00101,转账,80669.71,CNY,,2025-12-31 19:25:04,手机银行,
TXN00000591,ACCT000263,CUST00037,转账,14779.52,CNY,,2026-04-24 06:34:23,柜面,工资发放
TXN00000592,ACCT000184,CUST00018,申购,33446.59,CNY,,2026-03-23 21:49:37,柜面,
TXN00000593,ACCT000129,CUST00157,缴费,-45733.71,CNY,对手方-新格林耐特信息有限公司,2025-08-12 01:03:37,手机银行,工资发放
TXN00000594,ACCT000210,CUST00084,赎回,30573.01,CNY,对手方-东方峻景科技有限公司,2025-07-24 16:29:11,手机银行,贷款偿还
TXN00000595,ACCT000091,CUST00159,转账,25579.81,CNY,对手方-华远软件传媒有限公司,2025-10-16 12:48:06,手机银行,费用缴纳
TXN00000596,ACCT000224,CUST00172,赎回,-101484.01,CNY,对手方-创汇传媒有限公司,2025-07-27 20:06:14,手机银行,贷款偿还
TXN00000597,ACCT000036,CUST00018,申购,12833.66,CNY,对手方-彩虹网络有限公司,2025-10-21 21:04:35,代销,费用缴纳
TXN00000598,ACCT000013,CUST00119,赎回,39337.46,CNY,,2025-09-17 13:36:36,柜面,贷款偿还
TXN00000599,ACCT000229,CUST00069,缴费,39733.14,CNY,,2025-12-14 08:23:10,柜面,费用缴纳
TXN00000600,ACCT000277,CUST00036,申购,25928.51,CNY,,2025-10-07 17:43:47,代销,投资收益
TXN00000601,ACCT000253,CUST00126,赎回,30477.4,CNY,,2026-05-31 06:45:09,网银,日常消费
TXN00000602,ACCT000038,CUST00018,退款,53239.75,CNY,对手方-巨奥网络有限公司,2026-04-25 22:24:29,手机银行,投资理财
TXN00000603,ACCT000129,CUST00157,退款,4297.01,CNY,,2025-10-30 01:55:28,网银,投资收益
TXN00000604,ACCT000067,CUST00038,赎回,-137394.46,CNY,,2025-07-27 10:19:18,手机银行,日常消费
TXN00000605,ACCT000054,CUST00183,申购,37049.87,CNY,对手方-网新恒天信息有限公司,2026-03-29 16:47:04,ATM,
TXN00000606,ACCT000217,CUST00077,分红,131473.26,CNY,对手方-趋势信息有限公司,2026-06-16 00:07:49,柜面,费用缴纳
TXN00000607,ACCT000031,CUST00166,申购,181906.92,CNY,对手方-易动力信息有限公司,2025-09-08 08:34:01,手机银行,投资理财
TXN00000608,ACCT000200,CUST00091,赎回,30751.42,CNY,,2025-11-29 03:14:35,网银,投资理财
TXN00000609,ACCT000003,CUST00023,缴费,13098.42,CNY,对手方-富罳科技有限公司,2026-04-03 15:17:50,代销,投资理财
TXN00000610,ACCT000300,CUST00009,申购,2601.39,CNY,对手方-飞海科技传媒有限公司,2025-09-16 05:58:02,手机银行,投资收益
TXN00000611,ACCT000154,CUST00188,转账,105363.11,CNY,对手方-惠派国际公司科技有限公司,2025-07-30 03:05:21,手机银行,费用缴纳
TXN00000612,ACCT000017,CUST00080,申购,40312.75,CNY,对手方-维涛科技有限公司,2025-07-19 17:41:43,柜面,日常消费
TXN00000613,ACCT000270,CUST00072,退款,34961.61,CNY,对手方-昂歌信息传媒有限公司,2026-03-31 04:04:16,手机银行,贷款偿还
TXN00000614,ACCT000238,CUST00107,赎回,38306.7,CNY,对手方-万迅电脑信息有限公司,2025-08-03 12:53:13,手机银行,贷款偿还
TXN00000615,ACCT000146,CUST00015,分红,144335.2,CNY,对手方-易动力网络有限公司,2025-07-24 22:02:50,柜面,投资理财
TXN00000616,ACCT000117,CUST00084,分红,32255.44,USD,对手方-MBP软件科技有限公司,2026-04-27 23:38:48,手机银行,工资发放
TXN00000617,ACCT000178,CUST00016,赎回,65997.3,CNY,对手方-和泰科技有限公司,2025-08-26 18:40:37,手机银行,日常消费
TXN00000618,ACCT000268,CUST00198,申购,187595.78,CNY,对手方-同兴万点信息有限公司,2025-11-05 03:03:53,网银,
TXN00000619,ACCT000099,CUST00175,赎回,57258.09,CNY,,2025-12-27 01:09:31,柜面,投资收益
TXN00000620,ACCT000201,CUST00110,缴费,51161.8,CNY,对手方-和泰传媒有限公司,2026-06-06 13:55:38,手机银行,贷款偿还
TXN00000621,ACCT000149,CUST00021,转账,37392.35,CNY,对手方-银嘉网络有限公司,2026-01-13 15:53:00,代销,工资发放
TXN00000622,ACCT000008,CUST00116,赎回,153006.91,CNY,对手方-浦华众城传媒有限公司,2026-04-22 17:31:11,手机银行,贷款偿还
TXN00000623,ACCT000298,CUST00139,赎回,274238.09,CNY,,2026-05-22 07:47:16,网银,
TXN00000624,ACCT000107,CUST00159,缴费,-126040.91,CNY,对手方-新宇龙信息科技有限公司,2026-06-11 17:09:49,手机银行,日常消费
TXN00000625,ACCT000236,CUST00191,赎回,28544.38,CNY,对手方-华成育卓信息有限公司,2025-12-07 18:29:18,手机银行,费用缴纳
TXN00000626,ACCT000176,CUST00143,分红,338457.36,HKD,对手方-迪摩传媒有限公司,2025-07-08 05:08:54,手机银行,工资发放
TXN00000627,ACCT000091,CUST00159,转账,33219.73,CNY,对手方-创汇传媒有限公司,2025-12-02 03:34:57,网银,投资理财
TXN00000628,ACCT000107,CUST00159,申购,19200.47,CNY,,2026-06-09 15:51:44,手机银行,
TXN00000629,ACCT000297,CUST00146,赎回,49214.82,CNY,对手方-富罳传媒有限公司,2025-08-05 02:02:39,手机银行,费用缴纳
TXN00000630,ACCT000026,CUST00028,申购,215463.88,USD,,2025-09-18 11:37:14,柜面,费用缴纳
TXN00000631,ACCT000160,CUST00052,分红,53540.02,CNY,对手方-超艺信息有限公司,2026-03-19 15:16:41,代销,投资理财
TXN00000632,ACCT000091,CUST00159,申购,36139.34,HKD,对手方-凌颖信息网络有限公司,2025-10-21 00:20:25,柜面,日常消费
TXN00000633,ACCT000213,CUST00175,申购,78536.73,HKD,对手方-飞海科技科技有限公司,2026-02-05 09:53:22,手机银行,工资发放
TXN00000634,ACCT000199,CUST00149,赎回,157152.79,CNY,对手方-信诚致远科技有限公司,2026-06-11 21:13:50,柜面,投资收益
TXN00000635,ACCT000131,CUST00024,赎回,98576,CNY,对手方-恩悌科技有限公司,2025-10-26 06:08:38,网银,投资收益
TXN00000636,ACCT000251,CUST00146,赎回,50505.72,CNY,对手方-华远软件传媒有限公司,2025-11-06 00:17:09,柜面,工资发放
TXN00000637,ACCT000145,CUST00093,赎回,5659.13,CNY,,2025-07-02 23:26:39,网银,费用缴纳
TXN00000638,ACCT000088,CUST00043,缴费,160912.04,CNY,对手方-商软冠联网络有限公司,2026-04-29 09:38:33,手机银行,工资发放
TXN00000639,ACCT000115,CUST00160,赎回,54568.15,CNY,对手方-商软冠联信息有限公司,2026-03-30 03:10:37,手机银行,投资收益
TXN00000640,ACCT000254,CUST00080,申购,116876.47,CNY,,2025-10-12 17:02:50,柜面,费用缴纳
TXN00000641,ACCT000075,CUST00062,转账,101945.49,USD,对手方-济南亿次元信息有限公司,2025-11-28 06:14:06,代销,投资收益
TXN00000642,ACCT000106,CUST00094,缴费,25282.68,CNY,对手方-菊风公司信息有限公司,2026-07-01 10:27:26,手机银行,费用缴纳
TXN00000643,ACCT000094,CUST00150,分红,38842.45,CNY,对手方-昊嘉信息有限公司,2026-04-23 05:59:25,代销,费用缴纳
TXN00000644,ACCT000297,CUST00146,赎回,87262.07,CNY,对手方-华泰通安传媒有限公司,2025-10-04 22:48:11,手机银行,工资发放
TXN00000645,ACCT000206,CUST00180,转账,214798.51,CNY,对手方-凌颖信息网络有限公司,2025-07-01 23:50:54,柜面,费用缴纳
